ID,Year,Age,Length,Month,Latitude,Longitude,Depth,Assignment
818,2015,4,750,June,38.90786667,-123.7524833,60.3504,Central Valley
819,2015,4,785,June,38.89486667,-123.7388167,54.864,Central Valley
820,2015,3,785,June,38.89483333,-123.7387667,60.3504,Central Valley
821,2015,4,870,June,39.86515,-124.00975,38.4048,California Coast
822,2015,3,670,June,39.86093333,-123.9915167,16.4592,Central Valley
823,2015,4,780,June,39.86161667,-123.9901833,38.4048,NCaliforniaSOregonCoast
824,2015,4,870,June,39.86161667,-123.9901667,54.864,NCaliforniaSOregonCoast
825,2015,3,700,June,39.8013,-123.9285333,54.864,California Coast
826,2015,3,750,June,39.81055,-123.93285,45.72,Central Valley
827,2015,4,740,June,39.80905,-123.9319667,36.576,Central Valley
828,2015,4,730,June,39.8389,-123.9633,54.864,Central Valley
829,2015,3,820,June,37.82235,-122.6159833,10.9728,Columbia
830,2015,3,785,June,37.80438333,-122.6350667,16.4592,Central Valley
831,2015,4,800,June,37.80745,-122.6346,16.4592,Central Valley
832,2015,3,725,June,37.80526667,-122.6338333,10.9728,Central Valley
833,2015,3,745,June,37.81968333,-122.62805,10.9728,Central Valley
834,2015,3,765,June,37.8243,-122.6273167,16.4592,Central Valley
835,2015,3,740,June,37.84321667,-122.6233333,10.9728,Central Valley
836,2015,3,735,June,37.81773333,-122.63445,10.9728,Central Valley
837,2015,3,730,June,37.81996667,-122.6242833,10.9728,Central Valley
838,2015,3,755,June,37.8138,-122.6325333,10.9728,Central Valley
839,2015,4,775,June,37.8189,-122.6188167,16.4592,Central Valley
840,2015,3,750,June,39.90956667,-124.0318333,27.432,Central Valley
841,2015,4,895,June,37.83153333,-122.6293167,10.9728,Central Valley
842,2015,3,730,June,37.822,-122.6217167,10.9728,Central Valley
843,2015,3,900,June,38.21356667,-123.1241333,36.576,Central Valley
844,2015,3,690,June,38.22408333,-123.1373,73.152,KlamathR
845,2015,3,760,June,38.23888333,-123.1629167,69.4944,Central Valley
846,2015,3,690,June,38.41595,-123.23555,21.9456,Central Valley
847,2015,3,680,June,38.4643,-123.22535,10.9728,Central Valley
848,2015,2,690,June,38.45518333,-123.2191833,10.9728,Central Valley
849,2015,4,900,June,38.44063333,-123.2116833,27.432,Central Valley
850,2015,3,670,June,38.42681667,-123.2030667,27.432,Central Valley
851,2015,4,810,June,39.91616667,-124.0827833,54.864,Rogue River
852,2015,4,800,June,39.90413333,-124.0729667,54.864,KlamathR
853,2015,3,710,June,39.88115,-124.0052333,54.864,Central Valley
854,2015,4,750,June,39.88145,-123.9874,54.864,Central Valley
855,2015,4,830,June,39.86858333,-124.0016667,49.3776,Rogue River
856,2015,3,670,June,39.8744,-124.0032333,43.8912,Central Valley
857,2015,4,970,June,39.87785,-123.9856167,27.432,Central Valley
858,2015,3,680,June,39.8768,-123.9776667,21.9456,Central Valley
859,2015,3,670,June,39.87873333,-123.98025,27.432,Central Valley
860,2015,4,890,June,39.92221667,-124.03555,38.4048,Rogue River
861,2015,3,690,June,37.82916667,-122.6128667,16.4592,Central Valley
862,2015,3,670,June,38.89478333,-123.75905,54.864,Central Valley
863,2015,3,735,June,38.89476667,-123.7590333,65.8368,Central Valley
864,2015,5,845,June,38.89475,-123.7590167,65.8368,KlamathR
865,2015,4,865,June,38.86615,-123.7340333,43.8912,KlamathR
866,2015,3,700,June,38.87641667,-123.74675,54.864,Central Valley
867,2015,4,730,June,38.85885,-123.7301833,54.864,Central Valley
868,2015,3,750,June,39.90126667,-124.0296667,54.864,Central Valley
869,2015,4,790,June,39.92361667,-124.0345667,54.864,California Coast
870,2015,3,690,June,39.92688333,-124.0356667,54.864,Rogue River
871,2015,4,940,June,39.9121,-124.0291167,54.864,Central Valley
872,2015,3,730,June,39.89993333,-124.0235833,54.864,Central Valley
873,2015,4,860,June,39.9229,-124.0359833,43.8912,Rogue River
874,2015,3,750,June,39.92636667,-124.0369333,43.8912,Central Valley
875,2015,3,790,June,39.90135,-124.02965,43.8912,Central Valley
876,2015,3,720,June,39.91733333,-124.03455,45.72,Central Valley
877,2015,3,710,June,39.92968333,-124.0401667,47.5488,Central Valley
878,2015,3,690,June,39.92231667,-124.0381167,47.5488,Central Valley
879,2015,3,700,June,39.92588333,-124.0403,45.72,Central Valley
880,2015,3,760,June,39.88925,-123.9802333,38.4048,Central Valley
881,2015,4,750,June,39.891,-124.0028667,38.4048,Rogue River
882,2015,4,825,June,37.82096667,-122.6192667,16.4592,Central Valley
883,2015,4,730,June,39.0797,-123.8436167,65.8368,KlamathR
884,2015,3,670,June,39.08003333,-123.8436167,65.8368,Central Valley
885,2015,4,830,June,39.08008333,-123.8436167,65.8368,Central Valley
886,2015,3,670,June,39.10205,-123.8443,60.3504,NCaliforniaSOregonCoast
887,2015,3,670,June,39.09998333,-123.8544,65.8368,Central Valley
888,2015,3,680,June,39.08598333,-123.8562833,65.8368,Central Valley
889,2015,4,790,June,39.91931667,-124.0313,45.72,KlamathR
890,2015,4,870,June,39.92648333,-124.03515,45.72,Rogue River
891,2015,3,740,June,39.90681667,-124.02245,49.3776,Central Valley
892,2015,3,710,June,39.91435,-124.0275667,47.5488,Central Valley
893,2015,3,675,June,37.81485,-122.6256167,16.4592,Central Valley
